"experimentID","participantID","activity","activity_sub_type","date_time","surface","hand","toilet_type","sex","id","surfaceCategories"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:53:29 GMT+0100 (英国夏令时间)","Face","left","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:53:32 GMT+0100 (英国夏令时间)","Face","right","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:53:36 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:53:46 GMT+0100 (英国夏令时间)","Tampon","right","Female","Female","3 CEW035","MHM"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:53:49 GMT+0100 (英国夏令时间)","Bin inside the cubicle","right","Female","Female","3 CEW035","Cubicle"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:53:55 GMT+0100 (英国夏令时间)","Tampon","right","Female","Female","3 CEW035","MHM"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:54:00 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:54:02 GMT+0100 (英国夏令时间)","Skin","left","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:54:45 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:54:48 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:54:51 GMT+0100 (英国夏令时间)","Clothing","left","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:54:58 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","3 CEW035","Cubicle"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:55:43 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:55:44 GMT+0100 (英国夏令时间)","Flush button","left","Female","Female","3 CEW035","Cubicle"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:55:47 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","3 CEW035","Cubicle"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:56:27 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","3 CEW035","Hygiene"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:56:28 GMT+0100 (英国夏令时间)","Soap dispenser","right","Female","Female","3 CEW035","Hygiene"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:56:29 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","3 CEW035","Hygiene"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:57:16 GMT+0100 (英国夏令时间)","Tissue paper","left","Female","Female","3 CEW035","Hygiene"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:57:17 GMT+0100 (英国夏令时间)","Face","right","Female","Female","3 CEW035","Personal"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:57:20 GMT+0100 (英国夏令时间)","Bin outside the cubicle","left","Female","Female","3 CEW035","Hygiene"
"PQUXS6985E","CEW035","MHM","tampon",",Touched Sun Aug 07 2022 18:57:32 GMT+0100 (英国夏令时间)","Inside door handle","left","Female","Female","3 CEW035","Door"
"LCIQS0997I","CEW051","Urination",NA,"Touched Sun Aug 07 2022 20:33:30 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","1 CEW051","Door"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:33:34 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:33:37 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:33:50 GMT+0100 (英国夏令时间)","Toilet paper","left","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:33:52 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:33:56 GMT+0100 (英国夏令时间)","Toilet paper","right","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:01 GMT+0100 (英国夏令时间)","Bag","right","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:07 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:16 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:22 GMT+0100 (英国夏令时间)","Face","right","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:27 GMT+0100 (英国夏令时间)","Toilet paper","left","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:30 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:34 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:37 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:42 GMT+0100 (英国夏令时间)","Toilet paper","right","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:42 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:44 GMT+0100 (英国夏令时间)","Toilet surface","left","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:46 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:56 GMT+0100 (英国夏令时间)","Bag","left","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:34:58 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","1 CEW051","Cubicle"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:02 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","1 CEW051","Personal"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:06 GMT+0100 (英国夏令时间)","Soap dispenser","right","Female","Female","1 CEW051","Hygiene"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:10 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","1 CEW051","Hygiene"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:12 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","1 CEW051","Hygiene"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:15 GMT+0100 (英国夏令时间)","Tissue paper","left","Female","Female","1 CEW051","Hygiene"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:18 GMT+0100 (英国夏令时间)","Tissue paper","right","Female","Female","1 CEW051","Hygiene"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:48 GMT+0100 (英国夏令时间)","Bin outside the cubicle","left","Female","Female","1 CEW051","Hygiene"
"LCIQS0997I","CEW051","Urination",NA,",Touched Sun Aug 07 2022 20:35:51 GMT+0100 (英国夏令时间)","Inside door handle","left","Female","Female","1 CEW051","Door"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:35:55 GMT+0100 (英国夏令时间)","Outside door handle","right","Female","Female","2 CEW051","Door"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:00 GMT+0100 (英国夏令时间)","Bottle","both","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:04 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:08 GMT+0100 (英国夏令时间)","Bottle","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:12 GMT+0100 (英国夏令时间)","Tissue paper","right","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:15 GMT+0100 (英国夏令时间)","Bottle","left","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:19 GMT+0100 (英国夏令时间)","Bin outside the cubicle","left","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:23 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:26 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:27 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:38 GMT+0100 (英国夏令时间)","Toilet surface","right","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:46 GMT+0100 (英国夏令时间)","Toilet paper","right","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:48 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:54 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:36:57 GMT+0100 (英国夏令时间)","Skin","left","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:00 GMT+0100 (英国夏令时间)","Clothing","left","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:02 GMT+0100 (英国夏令时间)","Face","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:05 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:09 GMT+0100 (英国夏令时间)","Toilet paper","right","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:13 GMT+0100 (英国夏令时间)","Clothing","left","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:14 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:19 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:22 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:24 GMT+0100 (英国夏令时间)","Toilet paper","both","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:27 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:29 GMT+0100 (英国夏令时间)","Bottle","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:33 GMT+0100 (英国夏令时间)","Toilet paper","left","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:37 GMT+0100 (英国夏令时间)","Skin","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:39 GMT+0100 (英国夏令时间)","Toilet surface","right","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:43 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:46 GMT+0100 (英国夏令时间)","Bag","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:52 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:37:59 GMT+0100 (英国夏令时间)","Bottle","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:06 GMT+0100 (英国夏令时间)","Bottle","left","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:15 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","2 CEW051","Cubicle"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:18 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","2 CEW051","Personal"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:23 GMT+0100 (英国夏令时间)","Soap dispenser","right","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:27 GMT+0100 (英国夏令时间)","Tap","left","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:32 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:35 GMT+0100 (英国夏令时间)","Tissue paper","left","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:38 GMT+0100 (英国夏令时间)","Tissue paper","left","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:41 GMT+0100 (英国夏令时间)","Bin outside the cubicle","left","Female","Female","2 CEW051","Hygiene"
"GKCBV6300L","CEW051","Defecation",NA,",Touched Sun Aug 07 2022 20:38:47 GMT+0100 (英国夏令时间)","Inside door handle","left","Female","Female","2 CEW051","Door"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:38:53 GMT+0100 (英国夏令时间)","Outside door handle","both","Female","Female","3 CEW051","Door"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:38:56 GMT+0100 (英国夏令时间)","Cubicle door handle inside","left","Female","Female","3 CEW051","Cubicle"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:00 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:04 GMT+0100 (英国夏令时间)","Bag","right","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:07 GMT+0100 (英国夏令时间)","Bag","both","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:11 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:14 GMT+0100 (英国夏令时间)","Sanitary pad","right","Female","Female","3 CEW051","MHM"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:16 GMT+0100 (英国夏令时间)","Sanitary pad","left","Female","Female","3 CEW051","MHM"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:20 GMT+0100 (英国夏令时间)","Bin inside the cubicle","left","Female","Female","3 CEW051","Cubicle"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:22 GMT+0100 (英国夏令时间)","Sanitary pad","right","Female","Female","3 CEW051","MHM"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:28 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:32 GMT+0100 (英国夏令时间)","Tissue paper","left","Female","Female","3 CEW051","Hygiene"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:33 GMT+0100 (英国夏令时间)","Clothing","both","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:35 GMT+0100 (英国夏令时间)","Toilet surface","right","Female","Female","3 CEW051","Cubicle"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:37 GMT+0100 (英国夏令时间)","Flush button","right","Female","Female","3 CEW051","Cubicle"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:40 GMT+0100 (英国夏令时间)","Bag","right","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:44 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:46 GMT+0100 (英国夏令时间)","Cubicle door handle inside","right","Female","Female","3 CEW051","Cubicle"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:51 GMT+0100 (英国夏令时间)","Clothing","right","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:51 GMT+0100 (英国夏令时间)","Bag","right","Female","Female","3 CEW051","Personal"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:39:54 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW051","Hygiene"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:40:00 GMT+0100 (英国夏令时间)","Soap dispenser","left","Female","Female","3 CEW051","Hygiene"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:40:03 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW051","Hygiene"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:40:11 GMT+0100 (英国夏令时间)","Tap","right","Female","Female","3 CEW051","Hygiene"
"XUWWJ9414C","CEW051","MHM","sanitary pad",",Touched Sun Aug 07 2022 20:40:13 GMT+0100 (英国夏令时间)","Tissue paper","left","Female","Female","3 CEW051","Hygiene"
